Index,PointerPosX,PointerPosY,PointerPosZ
0,-1.01606,2.31351,0.5628734
1,-1.025271,2.273054,0.5962477
2,-1.030817,2.240455,0.6345038
3,-1.033482,2.209015,0.670331
4,-1.03372,2.171642,0.696583
5,-1.029136,2.131428,0.7116988
6,-1.017727,2.093367,0.7060957
7,-1.005718,2.058282,0.6839423
8,-1.000726,2.021659,0.6701186
9,-1.007485,1.983025,0.6797183
10,-1.025274,1.947943,0.700985
11,-1.049364,1.913984,0.7220018
12,-1.076066,1.878478,0.7355609
13,-1.102921,1.842342,0.7435606
14,-1.131563,1.806675,0.7498798
15,-1.1651,1.770932,0.7530162
16,-1.201615,1.735859,0.7525589
17,-1.237378,1.701628,0.7540305
18,-1.266973,1.669888,0.7638433
19,-1.286608,1.638363,0.7788014
20,-1.297658,1.598653,0.7876458
21,-1.299969,1.55501,0.7965791
22,-1.297243,1.512792,0.8130617
23,-1.296266,1.472103,0.833457
24,-1.302549,1.428579,0.8466904
25,-1.31878,1.385137,0.8544524
26,-1.340538,1.345982,0.8674004
27,-1.363789,1.314238,0.8889022
28,-1.391647,1.287915,0.9067001
29,-1.416624,1.270143,0.9268253
30,-1.430564,1.259984,0.9559662
