Index,PointerPosX,PointerPosY,PointerPosZ
0,-0.4275038,1.653023,0.6343064
1,-0.4282128,1.65312,0.634131
2,-0.430082,1.654292,0.6329637
3,-0.433776,1.657531,0.6310937
4,-0.4368902,1.661083,0.6321864
5,-0.4406298,1.663158,0.6343367
6,-0.4458372,1.671024,0.6413655
7,-0.4480858,1.674382,0.644361
8,-0.4533693,1.682497,0.6500821
9,-0.4594327,1.695974,0.6619139
10,-0.4623588,1.702533,0.6698935
11,-0.463903,1.708452,0.673727
12,-0.4672271,1.717552,0.6771786
13,-0.4723771,1.724874,0.6845684
14,-0.4751812,1.731012,0.6876495
15,-0.4763142,1.734285,0.68785
16,-0.4765224,1.738507,0.6848903
17,-0.4769827,1.743358,0.6837032
18,-0.4776022,1.746164,0.6844606
19,-0.4787523,1.750075,0.6875064
20,-0.4801601,1.754717,0.6919162
21,-0.4804243,1.757481,0.6922426
22,-0.4806595,1.759332,0.6927068
23,-0.4813774,1.762963,0.6946158
24,-0.4819505,1.766806,0.6967616
25,-0.4825808,1.771492,0.6991701
26,-0.4832584,1.774256,0.7018404
27,-0.483717,1.776109,0.7036486
28,-0.4842085,1.779312,0.7055843
29,-0.485476,1.786286,0.7106829
30,-0.485819,1.790039,0.7120404
31,-0.4859754,1.792418,0.7126522
32,-0.4860507,1.794075,0.7129397
33,-0.4860915,1.797098,0.7130842
34,-0.4860741,1.799118,0.7129986
35,-0.4857893,1.802516,0.7118177
36,-0.4852529,1.80701,0.70961
37,-0.484602,1.812189,0.7069359
38,-0.4839877,1.817776,0.7044144
39,-0.4835121,1.823557,0.7024617
40,-0.4827133,1.832698,0.6991885
41,-0.4819316,1.840173,0.6959887
42,-0.4814713,1.846887,0.6941018
43,-0.4818123,1.853072,0.6954949
44,-0.4818946,1.862386,0.6958306
45,-0.4811087,1.873505,0.692616
46,-0.4801505,1.88179,0.6886947
47,-0.4797403,1.888841,0.6870177
48,-0.4797309,1.895277,0.6869793
49,-0.4782679,1.901595,0.6877093
50,-0.4773228,1.905103,0.6875272
51,-0.4758551,1.912594,0.6856043
52,-0.4740233,1.91674,0.6861453
53,-0.473023,1.919212,0.6869092
54,-0.4720264,1.922843,0.6874328
55,-0.4701757,1.925504,0.68822
56,-0.4689072,1.929005,0.6902609
57,-0.4683231,1.931112,0.6923525
58,-0.4665608,1.934711,0.695796
59,-0.4634656,1.939462,0.6990957
60,-0.4614872,1.944215,0.7019682
61,-0.4581967,1.947648,0.7017395
62,-0.4557827,1.951631,0.7019677
63,-0.4509704,1.959717,0.7005651
64,-0.4431325,1.982469,0.6991835
65,-0.4345989,2.020328,0.7120686
66,-0.4385175,2.061377,0.7449832
67,-0.4368224,2.086344,0.7439342
68,-0.4268281,2.121,0.7097058
69,-0.4219204,2.13944,0.6925626
70,-0.4242673,2.152382,0.6935089
71,-0.425262,2.157826,0.6939287
72,-0.4254533,2.161232,0.6927562
73,-0.425402,2.163608,0.6913223
74,-0.4253617,2.167315,0.6898608
75,-0.4255067,2.169598,0.689549
76,-0.4255511,2.173277,0.6888289
77,-0.4270446,2.175634,0.6896429
78,-0.4279448,2.1824,0.6872878
79,-0.4288419,2.188609,0.6865714
80,-0.4314218,2.191905,0.688705
81,-0.4336662,2.195908,0.6909652
82,-0.4351156,2.200813,0.6915073
83,-0.4397507,2.204997,0.6988683
84,-0.4429533,2.209551,0.7038281
85,-0.4443118,2.212481,0.704927
86,-0.4464328,2.217432,0.7033644
87,-0.4496351,2.220593,0.7036061
88,-0.4504803,2.228897,0.6953354
89,-0.4503824,2.233847,0.688745
90,-0.4507093,2.236654,0.6860623
91,-0.4507198,2.238802,0.6833417
92,-0.4509484,2.240198,0.682188
93,-0.4518635,2.243968,0.6781015
94,-0.4524024,2.246469,0.6752148
95,-0.4528123,2.24822,0.6732819
96,-0.4531685,2.249486,0.6720302
97,-0.453478,2.250438,0.6711829
98,-0.4537354,2.251192,0.6705399
99,-0.453931,2.251826,0.6699538
100,-0.4540715,2.252379,0.6693702
101,-0.4541913,2.252841,0.66888
102,-0.4542942,2.253242,0.6684551
103,-0.4543452,2.254863,0.6671915
104,-0.4543777,2.2561,0.6662009
105,-0.4544036,2.257077,0.6654191
106,-0.4544106,2.257888,0.6647291
107,-0.4543698,2.2586,0.6639736
108,-0.4543364,2.259195,0.663342
109,-0.4543075,2.259706,0.6627998
110,-0.4542769,2.26016,0.6623092
111,-0.4541681,2.260623,0.6615572
112,-0.4540672,2.261043,0.6608717
113,-0.4539806,2.261407,0.6602771
114,-0.4539003,2.26174,0.6597333
115,-0.4538266,2.262044,0.6592388
116,-0.4540843,2.262795,0.6575007
117,-0.4543418,2.263371,0.6562684
118,-0.4545985,2.263815,0.6554093
119,-0.4548181,2.264183,0.6546917
120,-0.4550061,2.264499,0.6540742
121,-0.4551562,2.26479,0.6534865
122,-0.4552769,2.265047,0.6529305
123,-0.4553819,2.265282,0.6524303
124,-0.4598157,2.265345,0.6476517
125,-0.4648328,2.265292,0.644455
126,-0.4744825,2.260607,0.6430478
127,-0.4854507,2.255306,0.6412823
128,-0.4973721,2.249327,0.6413064
129,-0.5087385,2.24588,0.640795
130,-0.521737,2.240379,0.6446366
131,-0.5314108,2.23488,0.6488166
132,-0.5362641,2.232013,0.651825
133,-0.5431302,2.226871,0.6589601
134,-0.5485405,2.224256,0.6595197
135,-0.5545394,2.22184,0.6621933
136,-0.5579654,2.220459,0.6636951
137,-0.5601178,2.219659,0.6642184
138,-0.5635879,2.218821,0.6647882
139,-0.5660068,2.217244,0.664257
140,-0.567511,2.216308,0.6633582
141,-0.5685933,2.215636,0.6627111
142,-0.569416,2.215123,0.66224
143,-0.5701133,2.214666,0.6621256
144,-0.5719202,2.214141,0.6615458
145,-0.5732203,2.213758,0.6611295
146,-0.5783068,2.213089,0.6607966
147,-0.5820313,2.210926,0.6626835
148,-0.5843028,2.209652,0.6633868
149,-0.5883949,2.206686,0.6647599
150,-0.5908144,2.204949,0.6653037
151,-0.5943422,2.20333,0.6658385
152,-0.596913,2.201937,0.6678433
153,-0.5987414,2.200938,0.669416
154,-0.6000911,2.200199,0.6705556
155,-0.6011212,2.199637,0.6713717
156,-0.6019458,2.199194,0.6720395
157,-0.6026214,2.19882,0.6725972
158,-0.6031821,2.19852,0.6730499
159,-0.6036369,2.198284,0.6733289
160,-0.6043748,2.197139,0.6740928
161,-0.6049737,2.196225,0.6748133
162,-0.6054394,2.195509,0.6753097
163,-0.6090426,2.19275,0.6755259
164,-0.6110674,2.191261,0.6747122
165,-0.6124122,2.19028,0.6739674
166,-0.6159763,2.185676,0.6725712
167,-0.6202784,2.180569,0.670033
168,-0.6228675,2.177517,0.6703613
169,-0.6270706,2.172861,0.6715631
170,-0.6352595,2.166175,0.6748049
171,-0.6425544,2.159842,0.677459
172,-0.6493551,2.153694,0.6793966
173,-0.6527169,2.150654,0.6801152
174,-0.6596271,2.146019,0.6783626
175,-0.662726,2.144109,0.675313
176,-0.6668149,2.142367,0.6739523
177,-0.6698458,2.139677,0.6735804
178,-0.6721023,2.137584,0.6756413
179,-0.6736767,2.13611,0.6771996
180,-0.6747503,2.135126,0.6778321
181,-0.6754991,2.134458,0.6778493
182,-0.6760876,2.133931,0.6778278
183,-0.676567,2.133508,0.6778138
184,-0.6785076,2.131661,0.6776884
185,-0.6798323,2.130402,0.6776028
186,-0.6811506,2.128063,0.6772048
187,-0.6820493,2.126468,0.6769586
188,-0.6856399,2.117728,0.676667
189,-0.6876646,2.113169,0.6783686
190,-0.6925348,2.103638,0.6857111
191,-0.6950019,2.096686,0.6868958
192,-0.6965048,2.090534,0.6865325
193,-0.6992911,2.084208,0.6859279
194,-0.7013278,2.078149,0.6864433
195,-0.7027773,2.072231,0.6867552
196,-0.7036002,2.068897,0.6869743
197,-0.7044293,2.061801,0.6865222
198,-0.7047224,2.058168,0.6852746
199,-0.7048559,2.053735,0.6833711
200,-0.7050352,2.048604,0.6823256
201,-0.7052004,2.045547,0.6821265
202,-0.705273,2.041427,0.6813829
203,-0.7049478,2.033921,0.6778727
204,-0.7047756,2.027262,0.675849
205,-0.7043911,2.009857,0.6722968
206,-0.7040123,2.000374,0.6692991
207,-0.7035707,1.989569,0.6659899
208,-0.7033927,1.981575,0.6646099
209,-0.7041031,1.974024,0.6693547
210,-0.7045854,1.96716,0.6725743
211,-0.7051714,1.960491,0.6765251
212,-0.7055157,1.954122,0.6788397
213,-0.7056799,1.950573,0.6799388
214,-0.7059659,1.945906,0.6818728
215,-0.7061718,1.94062,0.683265
216,-0.7064329,1.934916,0.685034
217,-0.7065184,1.931672,0.6856112
218,-0.7065554,1.92735,0.6858561
219,-0.7064764,1.919357,0.6853108
220,-0.7063483,1.915302,0.6844344
221,-0.7062861,1.910402,0.6840038
222,-0.7062421,1.905012,0.6837018
223,-0.7061315,1.899392,0.682946
224,-0.7060421,1.893607,0.6823325
225,-0.7058249,1.887816,0.6808486
226,-0.7056236,1.881973,0.6794715
227,-0.7057405,1.87594,0.6802704
228,-0.7050268,1.867086,0.6753936
229,-0.7055495,1.859433,0.6789646
230,-0.7055861,1.852742,0.6792147
231,-0.7050278,1.843364,0.6754003
232,-0.7029431,1.824575,0.6611593
233,-0.7024387,1.817891,0.657711
234,-0.7020421,1.808248,0.6550016
235,-0.7017749,1.803616,0.653177
236,-0.701843,1.798281,0.6536422
237,-0.7031226,1.789149,0.662384
238,-0.7036278,1.784641,0.6658349
239,-0.7040009,1.781855,0.6683836
240,-0.7045907,1.777796,0.6724133
241,-0.7055737,1.772792,0.6791286
242,-0.7065307,1.767281,0.6856666
243,-0.7073753,1.761518,0.6914358
244,-0.7093626,1.75551,0.69415
245,-0.7111024,1.746447,0.6965299
246,-0.7143316,1.738799,0.7002482
247,-0.7189634,1.731695,0.7071753
248,-0.7254331,1.721791,0.7174878
249,-0.7290093,1.714594,0.7232609
250,-0.7334251,1.70778,0.7284122
251,-0.7357181,1.704268,0.7311828
252,-0.7424232,1.696055,0.7342267
253,-0.7462832,1.689776,0.7367582
254,-0.7502738,1.683411,0.7342961
255,-0.7531869,1.677757,0.7353871
256,-0.7599419,1.667975,0.7338734
257,-0.7649293,1.663005,0.7321584
258,-0.7711055,1.654855,0.7307105
259,-0.774931,1.648655,0.7328813
260,-0.7796714,1.64244,0.7362065
261,-0.7826024,1.63684,0.7374177
262,-0.7859132,1.633226,0.7382836
263,-0.7904593,1.628503,0.7396131
264,-0.7969322,1.620618,0.7454357
265,-0.8000203,1.616931,0.7486486
266,-0.8027067,1.609939,0.7495749
267,-0.8058316,1.605852,0.7510653
268,-0.8086973,1.598661,0.7526023
269,-0.8126241,1.591997,0.755502
270,-0.8152612,1.586167,0.7584605
271,-0.8220061,1.576465,0.7616999
272,-0.8249825,1.572231,0.7633727
273,-0.8293595,1.564055,0.7607191
274,-0.8336705,1.559715,0.7625003
275,-0.8395658,1.552018,0.7650628
276,-0.8453746,1.545477,0.7692156
277,-0.8513654,1.536028,0.7670999
278,-0.8604192,1.524702,0.7670288
279,-0.8711284,1.513224,0.7708478
280,-0.8797354,1.503104,0.7797174
281,-0.8903964,1.492526,0.7917137
282,-0.8976582,1.480995,0.7858577
283,-0.9043813,1.469869,0.7844286
284,-0.9079357,1.462838,0.7865558
285,-0.9122122,1.456464,0.7896667
286,-0.9168561,1.450159,0.7906852
287,-0.919103,1.446716,0.7891579
288,-0.920453,1.444477,0.7874272
289,-0.9213954,1.44297,0.7864842
290,-0.922416,1.440301,0.7856436
291,-0.923371,1.436535,0.7847593
292,-0.9255814,1.431282,0.7814233
293,-0.927156,1.425753,0.777684
294,-0.9302456,1.415861,0.7680242
295,-0.9327462,1.405752,0.7674434
296,-0.9343873,1.398836,0.7713499
297,-0.9377725,1.389472,0.7759402
298,-0.9396788,1.382475,0.7784874
299,-0.9410359,1.372721,0.7775941
300,-0.9419577,1.365688,0.7796943
301,-0.9425773,1.355881,0.7789078
302,-0.9414662,1.351068,0.7780614
303,-0.9404868,1.343208,0.7792289
304,-0.9382285,1.336608,0.781899
305,-0.9334996,1.332328,0.7847824
306,-0.9303831,1.327946,0.786036
307,-0.9240091,1.322637,0.7903447
308,-0.9205313,1.318644,0.7964971
309,-0.9137467,1.313256,0.8014851
310,-0.9048274,1.307458,0.8057733
311,-0.8977821,1.302263,0.8085346
312,-0.8918638,1.298259,0.816354
313,-0.8862361,1.294048,0.8227501
314,-0.8741277,1.28583,0.8306398
315,-0.8665665,1.280399,0.8366833
316,-0.8576449,1.275364,0.8443398
317,-0.8509007,1.27105,0.8505309
318,-0.8457268,1.269197,0.8571963
319,-0.8424497,1.266552,0.8608038
320,-0.8386713,1.264531,0.8630154
321,-0.8361386,1.262173,0.8663082
322,-0.8330165,1.260571,0.8698335
323,-0.8307411,1.258255,0.8730516
324,-0.8255033,1.256014,0.8759656
325,-0.8205035,1.254591,0.8784761
326,-0.8174175,1.25265,0.8813002
327,-0.8110595,1.249525,0.8870649
328,-0.8055882,1.247457,0.8897352
329,-0.8002734,1.245816,0.890507
330,-0.7973729,1.245014,0.8914368
331,-0.7913474,1.244721,0.8952081
332,-0.7856973,1.243351,0.8997095
333,-0.7802116,1.241114,0.9045429
334,-0.7752551,1.23982,0.9084268
335,-0.7676334,1.238781,0.9119925
336,-0.7615266,1.238345,0.9150372
337,-0.7561625,1.23734,0.9210157
338,-0.7451446,1.23644,0.9266648
339,-0.735454,1.237108,0.9353225
340,-0.7254228,1.237315,0.939801
341,-0.7143597,1.241281,0.9596565
342,-0.6886501,1.238347,0.9487476
343,-0.6746864,1.237513,0.9458644
344,-0.6628827,1.237051,0.9442632
345,-0.6648191,1.254476,1.012111
346,-0.6548974,1.256108,1.014247
347,-0.6338649,1.240931,0.9449751
348,-0.6235992,1.242407,0.9411833
349,-0.6138715,1.244347,0.9428566
350,-0.6065189,1.245053,0.9421568
351,-0.5956851,1.246116,0.9356294
352,-0.5884386,1.247236,0.9342296
353,-0.5820967,1.24787,0.932869
354,-0.5772876,1.248434,0.9273911
355,-0.5688143,1.248535,0.9198196
356,-0.5625194,1.249382,0.9183333
357,-0.5582067,1.250639,0.9151726
358,-0.5525341,1.252873,0.9108024
359,-0.5479883,1.255025,0.9047716
360,-0.5416738,1.257742,0.9030631
361,-0.5383282,1.259189,0.9021654
362,-0.5338815,1.26224,0.8960381
363,-0.5313282,1.263979,0.8924923
364,-0.5264303,1.2692,0.8874912
365,-0.521507,1.274732,0.8847666
366,-0.5156476,1.28437,0.8759928
367,-0.5076281,1.291594,0.8682907
368,-0.5019075,1.296093,0.8586965
369,-0.4886788,1.30534,0.8377557
370,-0.4759306,1.321401,0.819171
371,-0.4710992,1.32951,0.8122621
372,-0.4663472,1.342014,0.8031895
