Index,PointerPosX,PointerPosY,PointerPosZ
0,-0.9454367,2.163676,0.6612382
1,-0.9382841,2.114461,0.6635494
2,-0.9271353,2.065284,0.6687112
3,-0.9177154,2.015811,0.6786013
4,-0.9171032,1.963918,0.6893246
5,-0.9259294,1.908126,0.6915376
6,-0.9411784,1.854725,0.6871219
7,-0.9603375,1.80811,0.6932895
8,-0.9812171,1.763576,0.7027049
9,-1.002794,1.717912,0.7078519
10,-1.023944,1.672662,0.7141509
11,-1.042422,1.627156,0.7252359
12,-1.055756,1.580761,0.738097
13,-1.061088,1.533424,0.7504508
14,-1.059556,1.48531,0.7583482
15,-1.050442,1.437703,0.763845
16,-1.035495,1.391542,0.7695026
17,-1.018871,1.348354,0.780808
18,-1.004125,1.309001,0.7970653
19,-0.9922751,1.27993,0.8096929
20,-0.9857441,1.264547,0.8168612
