Index,PointerPosX,PointerPosY,PointerPosZ
0,-0.9960329,2.08548,0.6989317
1,-0.9959619,2.081897,0.6966517
2,-0.9959164,2.079561,0.6948555
3,-0.996123,2.075528,0.6920357
4,-0.9963213,2.068963,0.686954
5,-0.996213,2.062561,0.6801438
6,-0.9976112,2.053671,0.6739669
7,-0.9986259,2.044561,0.6689348
8,-1.000845,2.034317,0.6620138
9,-1.001938,2.029171,0.6615796
10,-1.004169,2.023006,0.6658201
11,-1.006284,2.012755,0.6833601
12,-1.007719,2.002768,0.6896713
13,-1.009611,1.998043,0.6889162
14,-1.011,1.993143,0.6878314
15,-1.012135,1.987454,0.6933377
16,-1.013876,1.983905,0.6953697
17,-1.015296,1.979942,0.6958964
18,-1.017725,1.975432,0.6947949
19,-1.019528,1.970701,0.69558
20,-1.02061,1.96774,0.6968639
21,-1.021638,1.964339,0.6990623
22,-1.023746,1.958968,0.7052293
23,-1.025278,1.954139,0.7068219
24,-1.026432,1.949362,0.7076364
25,-1.027315,1.944512,0.7086611
26,-1.02814,1.93706,0.7113709
27,-1.028568,1.933227,0.7115717
28,-1.028838,1.930819,0.7115731
29,-1.029025,1.929149,0.7115188
30,-1.029164,1.927908,0.7115321
31,-1.030225,1.92546,0.7115803
32,-1.03095,1.923781,0.7116263
33,-1.031479,1.922542,0.7118111
34,-1.032266,1.918507,0.7126856
35,-1.032756,1.915991,0.7132068
36,-1.033221,1.9126,0.7140579
37,-1.033625,1.908549,0.7154131
38,-1.034026,1.901838,0.7165344
39,-1.034229,1.898416,0.714335
40,-1.034443,1.887583,0.6985748
41,-1.034555,1.882533,0.6950343
42,-1.036396,1.871772,0.6974807
43,-1.037432,1.864066,0.7038221
44,-1.038337,1.852039,0.7103343
45,-1.038822,1.84414,0.7150602
46,-1.040488,1.837624,0.7178962
47,-1.044168,1.823002,0.7219586
48,-1.045883,1.814727,0.7229242
49,-1.048757,1.805345,0.7249625
50,-1.052401,1.795726,0.7225676
51,-1.057001,1.782995,0.7187674
52,-1.059228,1.775197,0.7202601
53,-1.060627,1.769096,0.7188036
54,-1.063324,1.760823,0.7198229
55,-1.066459,1.754109,0.7214482
56,-1.06846,1.748527,0.7225347
57,-1.069588,1.745388,0.723171
58,-1.07386,1.738682,0.7250865
59,-1.076493,1.733279,0.7255957
60,-1.078319,1.728327,0.7253978
61,-1.080584,1.725083,0.7252109
62,-1.082382,1.721442,0.7246442
63,-1.083504,1.719179,0.724128
64,-1.087862,1.71327,0.7231541
65,-1.090589,1.708275,0.7240031
66,-1.092068,1.705439,0.7281165
67,-1.095033,1.699576,0.7343962
68,-1.098104,1.695938,0.7343764
69,-1.10036,1.692153,0.7343631
70,-1.103965,1.685577,0.7364163
71,-1.111068,1.67392,0.7357757
72,-1.116338,1.666305,0.7345691
73,-1.121058,1.660091,0.7353368
74,-1.123978,1.654986,0.7349772
75,-1.126328,1.647996,0.735976
76,-1.129208,1.641937,0.7391253
77,-1.136009,1.62776,0.7481725
78,-1.141433,1.616735,0.7502294
79,-1.144109,1.609802,0.7526336
80,-1.147243,1.6038,0.7552197
81,-1.149591,1.59635,0.7579815
82,-1.152719,1.58985,0.7553647
83,-1.156791,1.581521,0.7531157
84,-1.160294,1.575423,0.7611914
85,-1.165963,1.561429,0.7606001
86,-1.171803,1.543825,0.7595687
87,-1.175954,1.534626,0.7585475
88,-1.178784,1.525322,0.7553525
89,-1.180676,1.515948,0.7533741
90,-1.181834,1.509041,0.7512476
91,-1.182623,1.500814,0.7516189
92,-1.184284,1.494554,0.755157
93,-1.185574,1.48674,0.757901
94,-1.186616,1.475149,0.7602725
95,-1.186969,1.465388,0.7659941
96,-1.186787,1.456668,0.7761121
97,-1.186596,1.452779,0.7825084
98,-1.186362,1.446595,0.78932
99,-1.186408,1.438459,0.7909954
100,-1.186044,1.430411,0.7984307
101,-1.186116,1.421183,0.7984424
102,-1.18569,1.403098,0.8062279
103,-1.185236,1.373536,0.8140924
104,-1.185138,1.363428,0.815824
105,-1.185012,1.354029,0.8179355
106,-1.18488,1.344893,0.820107
107,-1.183839,1.340046,0.8186831
108,-1.183225,1.334818,0.8149133
109,-1.182882,1.329374,0.8100779
110,-1.182807,1.323578,0.8033905
111,-1.181943,1.319466,0.7968876
112,-1.180977,1.315581,0.7950275
113,-1.180254,1.313463,0.7956963
114,-1.179562,1.310531,0.7964549
115,-1.17894,1.307042,0.7974744
116,-1.178547,1.304841,0.79812
117,-1.178275,1.303307,0.7985439
118,-1.178078,1.302173,0.7988181
119,-1.177929,1.301288,0.7989795
120,-1.177812,1.300575,0.7990735
121,-1.177716,1.299993,0.7991507
122,-1.177638,1.299517,0.7992129
123,-1.177571,1.299107,0.7992635
124,-1.177514,1.298754,0.7993064
125,-1.176713,1.297493,0.799746
126,-1.17611,1.296582,0.8002181
127,-1.175637,1.295887,0.8006754
128,-1.17526,1.295335,0.8010397
129,-1.174953,1.294884,0.8013189
130,-1.174696,1.294508,0.8015499
