Index,PointerPosX,PointerPosY,PointerPosZ
0,-0.9843774,2.161143,0.6507664
1,-0.983671,2.157204,0.6510236
2,-0.9814989,2.151809,0.6518064
3,-0.9803513,2.147497,0.6520321
4,-0.9790209,2.138792,0.6512947
5,-0.9760631,2.130118,0.651341
6,-0.9740611,2.122479,0.6506526
7,-0.9726317,2.115118,0.650573
8,-0.971815,2.110845,0.6507397
9,-0.9711328,2.105829,0.6504397
10,-0.9705724,2.100132,0.6502302
11,-0.9684472,2.093593,0.6508234
12,-0.9668949,2.087192,0.6509485
13,-0.9659916,2.083501,0.6508849
14,-0.9652376,2.078832,0.651175
15,-0.964725,2.075871,0.6509442
16,-0.9642161,2.071734,0.6502719
17,-0.9638206,2.066567,0.6508002
18,-0.9635288,2.060864,0.6516902
19,-0.963341,2.057417,0.6522906
20,-0.9631743,2.052813,0.6530967
21,-0.963068,2.049944,0.6536028
22,-0.9629922,2.047966,0.6539457
23,-0.9629384,2.046506,0.654233
24,-0.9628533,2.043712,0.6539752
25,-0.9628705,2.042114,0.6538486
26,-0.9628043,2.038368,0.6546521
27,-0.9627632,2.033555,0.6558745
28,-0.9639009,2.030493,0.6563897
29,-0.9649446,2.026352,0.6567671
30,-0.9655939,2.023777,0.6569958
31,-0.9660461,2.021977,0.6573036
32,-0.966558,2.01878,0.6579065
33,-0.9684957,2.014214,0.6579337
34,-0.9700353,2.009063,0.6585422
35,-0.9709354,2.006063,0.6588175
36,-0.9717777,2.001905,0.6592267
37,-0.97229,1.999359,0.6591058
38,-0.9729393,1.992836,0.6589203
39,-0.973296,1.989245,0.6587853
40,-0.9750681,1.984568,0.6571696
41,-0.976118,1.981789,0.6563954
42,-0.9770993,1.97786,0.6558104
43,-0.9795468,1.972732,0.6552052
44,-0.9813628,1.967359,0.654943
45,-0.9839304,1.963829,0.6546607
46,-0.9859881,1.959586,0.6543474
47,-0.9876398,1.954668,0.6548262
48,-0.9892468,1.946115,0.6566913
49,-0.9900578,1.941802,0.6575406
50,-0.9923463,1.936359,0.6587577
51,-0.9959193,1.930135,0.6612091
52,-0.9978848,1.926613,0.6642499
53,-0.9996887,1.92164,0.6733468
54,-1.00285,1.915759,0.6800907
55,-1.004589,1.912614,0.6821609
56,-1.005712,1.91061,0.6831279
57,-1.006857,1.907343,0.6844494
58,-1.008936,1.904757,0.6857767
59,-1.010304,1.903058,0.6866698
60,-1.013331,1.899501,0.6895719
61,-1.015231,1.896999,0.6955187
62,-1.016511,1.895356,0.6988714
63,-1.017425,1.894265,0.7000005
64,-1.018441,1.892217,0.6984951
65,-1.020428,1.890501,0.695765
66,-1.021774,1.889369,0.6935916
67,-1.022755,1.888512,0.6923828
68,-1.023501,1.887871,0.6912372
69,-1.024094,1.887338,0.6908348
70,-1.024575,1.886895,0.6905241
71,-1.026519,1.885082,0.6892266
72,-1.027848,1.883786,0.689106
73,-1.02922,1.881326,0.689239
74,-1.030157,1.879569,0.6907122
75,-1.032637,1.876063,0.6926527
76,-1.035893,1.87322,0.6958818
77,-1.03792,1.871236,0.7010822
78,-1.041571,1.867837,0.7037125
79,-1.043744,1.865878,0.7043104
80,-1.047509,1.862287,0.7058849
81,-1.052362,1.857499,0.7083421
82,-1.057116,1.854096,0.7132101
83,-1.066223,1.846206,0.7206988
84,-1.081903,1.831568,0.726289
85,-1.099158,1.814299,0.7380428
86,-1.111946,1.801485,0.7435544
87,-1.122892,1.792615,0.7490063
88,-1.130689,1.786032,0.750186
89,-1.137407,1.780054,0.7511597
90,-1.140669,1.777117,0.7521291
91,-1.142658,1.775337,0.7525921
92,-1.144016,1.774123,0.7527692
93,-1.145014,1.773252,0.7526586
94,-1.145775,1.772593,0.7525764
95,-1.146377,1.772064,0.7525082
96,-1.148462,1.770087,0.7527177
97,-1.152119,1.766569,0.7525144
98,-1.154862,1.762622,0.7511792
99,-1.158185,1.759729,0.7505298
100,-1.162756,1.755563,0.7498429
101,-1.165876,1.751266,0.7492244
102,-1.170106,1.746045,0.7487679
103,-1.175087,1.740396,0.7473319
104,-1.178281,1.735218,0.7463064
105,-1.182479,1.729475,0.7453749
106,-1.186599,1.72582,0.7452946
107,-1.189595,1.721819,0.7440972
108,-1.191893,1.717365,0.7427592
109,-1.193722,1.712486,0.7407975
110,-1.196214,1.709193,0.7401805
111,-1.197775,1.70715,0.7395725
112,-1.198842,1.705744,0.7392328
113,-1.200008,1.703146,0.7385168
114,-1.200809,1.701393,0.737807
115,-1.20311,1.697977,0.7364736
116,-1.204536,1.695848,0.7357237
117,-1.20551,1.694386,0.7353151
118,-1.207001,1.689383,0.7332785
119,-1.209232,1.686064,0.7325752
120,-1.211055,1.681961,0.7322669
121,-1.212133,1.679472,0.7324631
122,-1.214693,1.675417,0.732631
123,-1.216597,1.670869,0.7337253
124,-1.218028,1.665916,0.7350984
125,-1.219048,1.660662,0.7370853
126,-1.221013,1.657259,0.7380996
127,-1.222665,1.653078,0.7385826
128,-1.225758,1.647817,0.7380128
129,-1.22784,1.642617,0.7390158
130,-1.231029,1.636843,0.7412963
131,-1.23316,1.63138,0.7432899
132,-1.234791,1.625897,0.7435434
133,-1.235869,1.620393,0.7451832
134,-1.238037,1.614604,0.7498698
135,-1.23932,1.609155,0.7556698
136,-1.239896,1.603898,0.7638452
137,-1.240305,1.598563,0.7699432
138,-1.24101,1.592899,0.7698107
139,-1.241446,1.589665,0.7693229
140,-1.241682,1.585513,0.7706952
141,-1.241793,1.577883,0.77356
142,-1.243903,1.567863,0.7753201
143,-1.24503,1.563126,0.7743921
144,-1.246029,1.557873,0.7724247
145,-1.246587,1.554837,0.7715421
146,-1.247273,1.547979,0.77017
147,-1.247606,1.544314,0.7698295
148,-1.247836,1.537056,0.7709188
149,-1.247712,1.530854,0.7746983
150,-1.24747,1.525103,0.779047
151,-1.247306,1.519439,0.7820611
152,-1.246795,1.514191,0.788548
153,-1.246513,1.508778,0.7922933
154,-1.246368,1.503243,0.7943497
155,-1.246146,1.497805,0.797127
156,-1.244946,1.494432,0.7972643
157,-1.244162,1.492304,0.7975788
158,-1.243262,1.489116,0.7991397
159,-1.242638,1.48712,0.8006577
160,-1.242221,1.485695,0.8014898
161,-1.241459,1.48332,0.8056321
162,-1.240764,1.47981,0.8092864
163,-1.240353,1.475276,0.8104112
164,-1.238945,1.47234,0.8109896
165,-1.237351,1.465918,0.8120363
166,-1.234376,1.459866,0.814945
167,-1.232449,1.454198,0.8161545
168,-1.230789,1.445737,0.8172932
169,-1.229524,1.431841,0.816838
170,-1.226582,1.419616,0.8174706
171,-1.225071,1.411596,0.8178203
172,-1.223788,1.405491,0.8220901
173,-1.223185,1.402108,0.8233769
174,-1.222636,1.394954,0.8235118
175,-1.222287,1.388592,0.8233867
176,-1.222027,1.385265,0.8241835
177,-1.221688,1.381218,0.8262343
178,-1.221403,1.376576,0.8280325
179,-1.221223,1.373888,0.8292477
180,-1.221096,1.370037,0.82988
181,-1.21959,1.365251,0.8302858
182,-1.218338,1.360401,0.8319316
183,-1.217386,1.355332,0.8333035
184,-1.216877,1.352363,0.8336442
185,-1.216387,1.348434,0.8342724
186,-1.215873,1.344043,0.8361518
187,-1.215417,1.339307,0.8382921
188,-1.215172,1.336527,0.8392897
