Index,PointerPosX,PointerPosY,PointerPosZ
0,-0.9991562,2.188877,0.6395166
1,-0.9997975,2.147682,0.6716907
2,-1.000235,2.108343,0.689513
3,-1.001324,2.066626,0.6842179
4,-1.004911,2.023974,0.6787326
5,-1.012929,1.980679,0.6897581
6,-1.028163,1.937002,0.7087154
7,-1.049505,1.89702,0.7240522
8,-1.075718,1.85921,0.7317266
9,-1.106528,1.818666,0.7397628
10,-1.138967,1.77774,0.7449183
11,-1.171067,1.738417,0.7428999
12,-1.202114,1.699149,0.7384732
13,-1.229619,1.658239,0.7392964
14,-1.251085,1.616512,0.7537189
15,-1.26728,1.574502,0.7776344
16,-1.277467,1.529721,0.7985549
17,-1.27917,1.48514,0.8167477
18,-1.273839,1.439613,0.8333533
19,-1.264091,1.39239,0.8442688
20,-1.252373,1.346907,0.8506348
21,-1.240871,1.30822,0.855763
22,-1.230326,1.279359,0.8721392
23,-1.22094,1.256536,0.8876333
