Index,PointerPosX,PointerPosY,PointerPosZ
0,-0.9903847,2.151964,0.6515963
1,-0.9941722,2.109602,0.6763458
2,-0.9989495,2.065958,0.6791301
3,-1.005446,2.023406,0.6792817
4,-1.014082,1.982581,0.6912379
5,-1.026206,1.939125,0.7026398
6,-1.041799,1.896047,0.7099004
7,-1.062347,1.855381,0.7189183
8,-1.090855,1.818477,0.731931
9,-1.12822,1.784976,0.7427959
10,-1.168796,1.752754,0.7473011
11,-1.206535,1.719097,0.7472119
12,-1.23658,1.680946,0.7482605
13,-1.254654,1.636659,0.7570634
14,-1.262525,1.58726,0.7730696
15,-1.264674,1.536669,0.7882316
16,-1.26172,1.485444,0.8034933
17,-1.253055,1.435645,0.8150966
18,-1.240069,1.387321,0.8247097
19,-1.226404,1.341366,0.8316116
20,-1.214742,1.300528,0.8366437
21,-1.205082,1.272255,0.8483157
22,-1.197784,1.255861,0.8561306
