Index,PointerPosX,PointerPosY,PointerPosZ
0,-0.9667808,2.115016,0.6529791
1,-0.9569264,2.05957,0.6591463
2,-0.9523431,2.001986,0.6699212
3,-0.9593685,1.949385,0.6823773
4,-0.9812145,1.90296,0.6924627
5,-1.011252,1.864391,0.702502
6,-1.045376,1.83078,0.7184873
7,-1.082692,1.798349,0.7321413
8,-1.1235,1.76511,0.7394958
9,-1.164751,1.730156,0.7389143
10,-1.201058,1.693457,0.7369184
11,-1.228585,1.653257,0.7393851
12,-1.246818,1.611105,0.7530863
13,-1.255963,1.569185,0.7730701
14,-1.259664,1.525118,0.789263
15,-1.257881,1.478035,0.80442
16,-1.250158,1.429101,0.8161895
17,-1.239406,1.380987,0.8258724
18,-1.23066,1.337347,0.8311582
19,-1.225145,1.298954,0.8286483
