Index,PointerPosX,PointerPosY,PointerPosZ
0,-0.9991562,2.188877,0.6395166
1,-0.9991581,2.183861,0.6421382
2,-0.9991292,2.180583,0.6434407
3,-0.9994187,2.174412,0.6453969
4,-0.9996909,2.167381,0.6489429
5,-0.9997368,2.162541,0.6510525
6,-0.9998052,2.15603,0.6560259
7,-0.9998956,2.150574,0.6651089
8,-1.000033,2.14397,0.6750488
9,-1.000203,2.136185,0.6870985
10,-1.000447,2.129705,0.7033615
11,-1.000466,2.124414,0.7074337
12,-1.000449,2.121069,0.7095711
13,-1.000437,2.116593,0.7113867
14,-1.000397,2.111334,0.7123797
15,-1.000337,2.105723,0.7123528
16,-1.000299,2.102389,0.7124891
17,-1.00027,2.100151,0.7125769
18,-1.00022,2.096715,0.7117147
19,-1.000132,2.092533,0.7090814
20,-1.000056,2.090102,0.7065659
21,-0.9999424,2.084071,0.7018886
22,-0.9998515,2.080785,0.6986744
23,-0.9997733,2.076474,0.6959701
24,-0.9996893,2.071674,0.6926641
25,-0.9997047,2.067207,0.6882486
26,-0.9995296,2.061718,0.6828816
27,-0.9993693,2.056388,0.6773086
28,-1.001707,2.040086,0.6692472
29,-1.00272,2.031067,0.6639409
30,-1.003371,2.023558,0.6629996
31,-1.003767,2.01715,0.6600835
32,-1.004302,2.009124,0.6725821
33,-1.004658,2.001991,0.6800725
34,-1.004799,1.998425,0.6809282
35,-1.004906,1.993987,0.6805496
36,-1.00654,1.988551,0.6812415
37,-1.007791,1.982754,0.6832175
38,-1.008759,1.97663,0.686816
39,-1.01121,1.969784,0.6932876
40,-1.012872,1.963813,0.6941295
41,-1.015828,1.957592,0.6939845
42,-1.017863,1.951629,0.6949048
43,-1.019004,1.948238,0.6960533
44,-1.021642,1.94308,0.7008059
45,-1.024089,1.93432,0.7095325
46,-1.026913,1.929702,0.7112155
47,-1.02902,1.92486,0.711544
48,-1.030625,1.919645,0.7122519
49,-1.033565,1.913676,0.7138057
50,-1.037527,1.907318,0.716028
51,-1.042177,1.901036,0.7162347
52,-1.047259,1.893375,0.7336588
53,-1.050422,1.887805,0.7348914
54,-1.057903,1.879884,0.7122474
55,-1.071984,1.862624,0.7291527
56,-1.080785,1.850459,0.7314436
57,-1.087322,1.842265,0.7317209
58,-1.093215,1.835222,0.7335675
59,-1.098893,1.828625,0.73686
60,-1.105304,1.819447,0.7395463
61,-1.110982,1.811974,0.7428999
62,-1.11651,1.805268,0.7452898
63,-1.122042,1.798925,0.7471097
64,-1.128312,1.789853,0.7503808
65,-1.134028,1.78258,0.7505255
66,-1.139557,1.775977,0.7515361
67,-1.145926,1.766847,0.7506366
68,-1.14883,1.762749,0.7494402
69,-1.152928,1.757658,0.7482359
70,-1.157069,1.754286,0.7480412
71,-1.160064,1.750491,0.7470329
72,-1.161847,1.74824,0.7464216
73,-1.168147,1.74126,0.7458041
74,-1.171205,1.737906,0.7451096
75,-1.173069,1.735875,0.7444601
76,-1.174331,1.734496,0.7440112
77,-1.177181,1.731476,0.7438855
78,-1.179487,1.727747,0.7430911
79,-1.182481,1.724959,0.7429459
80,-1.18486,1.72143,0.7426867
81,-1.188669,1.716656,0.7411122
82,-1.19674,1.707624,0.7395792
83,-1.203395,1.700477,0.7376423
84,-1.207253,1.694727,0.7359262
85,-1.211895,1.688684,0.7343879
86,-1.21709,1.682548,0.7321825
87,-1.219657,1.679411,0.7323976
88,-1.223623,1.674936,0.7322702
89,-1.228562,1.669664,0.7310972
90,-1.231738,1.664691,0.7308335
91,-1.234064,1.659611,0.7300582
92,-1.237493,1.653867,0.7306633
93,-1.24008,1.64552,0.7336679
94,-1.243547,1.638258,0.7358999
95,-1.248202,1.628442,0.7393522
96,-1.250789,1.621301,0.7409019
97,-1.254242,1.614595,0.7431235
98,-1.258124,1.608247,0.7480392
99,-1.260051,1.600194,0.7620554
100,-1.262914,1.593371,0.7725163
101,-1.266766,1.586909,0.777976
102,-1.269636,1.57836,0.7817783
103,-1.273095,1.571238,0.7856193
104,-1.27479,1.567698,0.7878575
105,-1.2762,1.563443,0.7893567
106,-1.277358,1.558637,0.7901108
107,-1.27962,1.553295,0.7930069
108,-1.281446,1.547864,0.7928836
109,-1.283244,1.536029,0.793561
110,-1.283364,1.528634,0.8015869
111,-1.283861,1.522011,0.8027985
112,-1.284405,1.515743,0.8017614
113,-1.28468,1.50985,0.8020597
114,-1.285182,1.503817,0.7995028
115,-1.285462,1.497973,0.7984314
116,-1.285162,1.492632,0.8022714
