Index,PointerPosX,PointerPosY,PointerPosZ
0,-0.9961253,2.164929,0.6480429
1,-0.994417,2.125181,0.6737216
2,-0.9913396,2.087634,0.6738782
3,-0.9873886,2.050341,0.6607955
4,-0.983524,2.003017,0.6593981
5,-0.981796,1.9553,0.6681275
6,-0.9825507,1.909946,0.6852341
7,-0.9861127,1.861904,0.6967769
8,-0.9916357,1.810626,0.70136
9,-0.9968394,1.759391,0.7048817
10,-1.002513,1.708261,0.7064974
11,-1.008284,1.657714,0.7123787
12,-1.01516,1.609372,0.7257106
13,-1.022349,1.563288,0.7415161
14,-1.028775,1.51697,0.7540619
15,-1.034412,1.46852,0.7611234
16,-1.039944,1.419248,0.7644057
17,-1.045304,1.371904,0.7717109
18,-1.048277,1.328017,0.7846065
19,-1.049121,1.292211,0.7925203
20,-1.048969,1.268927,0.7963548
