Index,PointerPosX,PointerPosY,PointerPosZ
0,-0.9960329,2.08548,0.6989317
1,-1.001412,2.044083,0.6870091
2,-1.010591,2.001508,0.6926398
3,-1.021978,1.956597,0.702723
4,-1.031246,1.909667,0.7087193
5,-1.039033,1.862408,0.711493
6,-1.050046,1.813049,0.7177167
7,-1.066983,1.763127,0.7211514
8,-1.088497,1.716455,0.7268629
9,-1.111557,1.672374,0.7362831
10,-1.134502,1.627203,0.7456164
11,-1.155112,1.581106,0.7522922
12,-1.171482,1.53451,0.7581971
13,-1.181001,1.487462,0.7687116
14,-1.184286,1.436599,0.7878242
15,-1.183854,1.380241,0.801414
16,-1.18048,1.332767,0.8028703
17,-1.174696,1.294508,0.8015499
