Index,PointerPosX,PointerPosY,PointerPosZ
0,-0.4658704,1.855412,0.7061887
1,-0.451304,1.893774,0.7065105
2,-0.4420612,1.938,0.7049887
3,-0.4382617,1.984081,0.7095997
4,-0.4392991,2.027635,0.7215619
5,-0.4451743,2.069592,0.7277992
6,-0.4545105,2.110901,0.7152538
7,-0.4717637,2.148453,0.7018952
8,-0.4982292,2.178566,0.6949887
9,-0.5312774,2.200044,0.6810062
10,-0.5718101,2.208155,0.6706321
11,-0.6147679,2.201353,0.6692019
12,-0.6515204,2.177709,0.672893
13,-0.6760899,2.139866,0.6786766
14,-0.6879699,2.094793,0.6807735
15,-0.6916772,2.04635,0.6776524
16,-0.6928607,1.996297,0.6772079
17,-0.6939108,1.946203,0.6816034
18,-0.6944813,1.896725,0.6799781
19,-0.6975253,1.849346,0.6748435
20,-0.7068067,1.805865,0.6744413
21,-0.7223886,1.763997,0.6923964
22,-0.739727,1.72172,0.712739
23,-0.755456,1.676717,0.7294695
24,-0.7716547,1.627758,0.7418633
25,-0.7951866,1.575143,0.7558527
26,-0.827215,1.521618,0.7729747
27,-0.8577176,1.472422,0.7867382
28,-0.8812774,1.427586,0.7971106
29,-0.8987442,1.385242,0.8048286
30,-0.9053046,1.34419,0.809732
31,-0.8948029,1.307076,0.8250175
32,-0.8682319,1.276798,0.8489928
33,-0.832515,1.256307,0.8765574
34,-0.7908447,1.244572,0.9002702
35,-0.7461803,1.240683,0.9176579
36,-0.7002244,1.241813,0.9250622
37,-0.6537751,1.246907,0.9188652
38,-0.6097354,1.257116,0.9010091
39,-0.5678292,1.273733,0.8777699
40,-0.5275668,1.295057,0.8529437
41,-0.490384,1.319993,0.8260171
42,-0.4567145,1.350194,0.8008602
43,-0.428969,1.38107,0.7731371
44,-0.4095943,1.411755,0.7407222
45,-0.4016132,1.449803,0.7153368
46,-0.4068877,1.494676,0.7014887
47,-0.4171315,1.540306,0.6902065
48,-0.4268616,1.585121,0.6729262
49,-0.4340872,1.630093,0.6579394
50,-0.4404125,1.672996,0.6620729
51,-0.4472415,1.713923,0.685282
52,-0.4518775,1.755059,0.7094617
53,-0.4532301,1.796451,0.7206278
54,-0.451817,1.835911,0.7193484
