Index,PointerPosX,PointerPosY,PointerPosZ
0,-0.4722124,1.719612,0.6765027
1,-0.4781452,1.775598,0.6889586
2,-0.4792134,1.835988,0.6925023
3,-0.4758915,1.892922,0.6937392
4,-0.4694834,1.946721,0.6996021
5,-0.4646137,1.996759,0.7094903
6,-0.4641099,2.042773,0.7212498
7,-0.4636138,2.089242,0.7178257
8,-0.4667247,2.132837,0.7048967
9,-0.4787471,2.174637,0.692663
10,-0.4952401,2.214241,0.671715
11,-0.516647,2.246594,0.6528242
12,-0.54618,2.268384,0.6410265
13,-0.5800663,2.275609,0.6259947
14,-0.619925,2.267087,0.6229951
15,-0.6583512,2.245387,0.6324193
16,-0.6910509,2.211968,0.6501362
17,-0.714556,2.174401,0.6744769
18,-0.7274524,2.133636,0.6940007
19,-0.7281442,2.089547,0.7000859
20,-0.7134608,2.042807,0.6886141
21,-0.68899,1.991659,0.6863558
22,-0.6623369,1.935828,0.6966925
23,-0.6415607,1.885242,0.6953721
24,-0.6307975,1.836613,0.6821415
25,-0.633935,1.789405,0.6746745
26,-0.6523432,1.743784,0.6944947
27,-0.6795031,1.696457,0.7203815
28,-0.7092368,1.647522,0.7371171
29,-0.7351798,1.601099,0.7427497
30,-0.7573922,1.552588,0.7493756
31,-0.7779341,1.503755,0.7637863
32,-0.7969072,1.458802,0.7793946
33,-0.8100747,1.414339,0.7879958
34,-0.8071476,1.371699,0.7959831
35,-0.7874528,1.334514,0.8161504
36,-0.7583398,1.303292,0.8455756
37,-0.7212989,1.280264,0.8690476
38,-0.6754588,1.268806,0.8803139
39,-0.6236323,1.268782,0.8777285
40,-0.5737308,1.278847,0.8683958
41,-0.5313643,1.296666,0.8491619
42,-0.5002155,1.320281,0.8193998
43,-0.4788227,1.35101,0.7812986
44,-0.4648159,1.387902,0.7421606
45,-0.4614297,1.431228,0.7254767
46,-0.466038,1.473882,0.7247117
47,-0.4679442,1.509659,0.7082431
48,-0.4702007,1.551335,0.6908932
49,-0.4705023,1.594824,0.6706734
50,-0.4722508,1.635648,0.6606464
51,-0.4802091,1.672333,0.6705434
52,-0.4890677,1.70351,0.6796782
53,-0.4945095,1.729602,0.6768241
