Index,PointerPosX,PointerPosY,PointerPosZ
0,-0.4125209,1.690185,0.6686115
1,-0.4151803,1.695344,0.6719742
2,-0.4163333,1.697703,0.6733344
3,-0.4199758,1.704713,0.6822817
4,-0.4240482,1.710567,0.6887882
5,-0.4260786,1.719921,0.688267
6,-0.4278613,1.730515,0.6892438
7,-0.4318349,1.735591,0.6977975
8,-0.4356351,1.740803,0.701545
9,-0.4378126,1.745873,0.7025785
10,-0.4421916,1.750733,0.7141223
11,-0.4453406,1.755663,0.7225249
12,-0.4470071,1.760885,0.7262244
13,-0.4482214,1.766177,0.7290025
14,-0.4516954,1.774733,0.7334585
15,-0.4537467,1.781522,0.7360513
16,-0.4547745,1.785039,0.7372973
17,-0.4552742,1.78949,0.7368984
18,-0.4552421,1.79451,0.7349758
19,-0.4551328,1.799912,0.7331676
20,-0.4548613,1.805497,0.7311263
21,-0.4540962,1.81437,0.7273192
22,-0.453329,1.822267,0.7232668
23,-0.4524587,1.831549,0.7199242
24,-0.4518055,1.842392,0.7174156
25,-0.4514273,1.850348,0.7159629
26,-0.4509776,1.864427,0.7142336
27,-0.4505484,1.873398,0.7125835
28,-0.450066,1.88416,0.7107296
29,-0.4499912,1.895555,0.7104425
30,-0.4485497,1.907704,0.7048979
31,-0.4470742,1.924071,0.6992245
32,-0.4465712,1.94616,0.6972895
33,-0.4473379,1.979641,0.7002382
34,-0.4485286,1.990722,0.7048182
35,-0.4479602,2.002776,0.7026324
36,-0.4507818,2.013175,0.7134838
37,-0.451889,2.020828,0.717742
38,-0.4527612,2.027324,0.721097
39,-0.4546597,2.035924,0.7283978
40,-0.4560327,2.042635,0.7336779
41,-0.4570609,2.048656,0.7376325
42,-0.4578503,2.057612,0.7406688
43,-0.4579452,2.068344,0.7410338
44,-0.4568884,2.084305,0.736969
45,-0.4550979,2.094616,0.730083
46,-0.4534205,2.106452,0.7236314
47,-0.4493347,2.120656,0.7079172
48,-0.4489975,2.130498,0.6995306
49,-0.4491385,2.141723,0.6947012
50,-0.4499459,2.149489,0.6946995
51,-0.4503704,2.156368,0.6942787
52,-0.4544453,2.167199,0.6919129
53,-0.4588301,2.173263,0.6989996
54,-0.4608716,2.179489,0.7004464
55,-0.4622538,2.185455,0.7012906
56,-0.4634953,2.191121,0.7028751
57,-0.4640967,2.19708,0.7028267
58,-0.4657379,2.20366,0.7010016
59,-0.4692398,2.21351,0.6995125
60,-0.4741642,2.227731,0.6888924
61,-0.4755163,2.252973,0.6505144
62,-0.4902024,2.27252,0.6351953
63,-0.5240066,2.277842,0.6511488
64,-0.581131,2.293851,0.6082981
65,-0.6587834,2.290931,0.6271749
66,-0.6855619,2.285861,0.636862
67,-0.7057062,2.28372,0.6405859
68,-0.7125239,2.283365,0.6402681
69,-0.7189065,2.283211,0.6396441
70,-0.7226051,2.282843,0.6404555
71,-0.7275774,2.282054,0.6431084
72,-0.7334563,2.280808,0.6477215
73,-0.7399356,2.279139,0.6541879
74,-0.7438321,2.276974,0.65769
75,-0.746199,2.27582,0.6589515
76,-0.7480024,2.274741,0.6609795
77,-0.7511877,2.273492,0.6633461
78,-0.7533005,2.272705,0.6647584
79,-0.7547843,2.272215,0.6654577
80,-0.7558795,2.271895,0.6657524
81,-0.7567391,2.271645,0.6659782
82,-0.7574331,2.271451,0.6661568
83,-0.7580067,2.271281,0.6663094
84,-0.7584875,2.271144,0.6664343
85,-0.7588979,2.271029,0.6665397
86,-0.7592517,2.270926,0.6666327
87,-0.7595606,2.270836,0.6667142
88,-0.7598323,2.270756,0.666786
89,-0.7600732,2.270688,0.6668484
90,-0.7602882,2.27063,0.6669025
91,-0.760482,2.270573,0.6669536
92,-0.760657,2.270518,0.6670022
93,-0.7608156,2.270472,0.6670437
94,-0.761483,2.268129,0.6682391
95,-0.7627472,2.261053,0.6727626
96,-0.7670261,2.248407,0.6864593
97,-0.7696262,2.236202,0.6927571
98,-0.7711121,2.220642,0.6934292
99,-0.7716076,2.208186,0.6910522
100,-0.7727375,2.190759,0.6960464
101,-0.7733856,2.176904,0.6990952
102,-0.7745076,2.162984,0.7071238
103,-0.7727344,2.150392,0.7095115
104,-0.7717444,2.138073,0.7119803
105,-0.7698478,2.124343,0.7211838
106,-0.7660757,2.111767,0.7239764
107,-0.7606603,2.095843,0.7237229
108,-0.7529163,2.081817,0.7247484
109,-0.740767,2.066944,0.7116098
110,-0.7301303,2.052722,0.6936803
111,-0.7191572,2.040214,0.6825662
112,-0.7142042,2.028759,0.6815319
113,-0.7050901,2.017009,0.6742759
114,-0.6972002,2.005753,0.6683204
115,-0.6907786,1.993719,0.6692631
116,-0.6857432,1.976389,0.6823158
117,-0.6808984,1.962394,0.6903062
118,-0.6749332,1.950102,0.6898928
119,-0.673488,1.941111,0.6992738
120,-0.6670209,1.925498,0.70682
121,-0.6605154,1.905859,0.6973829
122,-0.6568881,1.891039,0.7036288
123,-0.6552168,1.882054,0.7069645
124,-0.6531385,1.871801,0.7043812
125,-0.6504109,1.861143,0.6949482
126,-0.6485469,1.853495,0.6877081
127,-0.6477692,1.849494,0.6850364
128,-0.6467517,1.841791,0.6810598
129,-0.6458501,1.831699,0.677346
130,-0.6467339,1.823972,0.6728497
131,-0.6489666,1.816923,0.6688302
132,-0.6522486,1.807069,0.6616049
133,-0.6550388,1.796163,0.6462677
134,-0.6600774,1.784304,0.6419878
135,-0.671517,1.774222,0.6642456
136,-0.6825144,1.76307,0.6875496
137,-0.693723,1.750897,0.6968195
138,-0.7043567,1.741857,0.7011201
139,-0.713462,1.731902,0.7066209
140,-0.7212814,1.724332,0.7150965
141,-0.7310587,1.716868,0.7213326
142,-0.7361547,1.71131,0.7248073
143,-0.7418427,1.705467,0.7287755
144,-0.7454464,1.700219,0.7314699
145,-0.7493374,1.696754,0.7338703
146,-0.754214,1.692156,0.7352834
147,-0.7594084,1.686895,0.7343378
148,-0.7656854,1.678552,0.7335258
149,-0.7713418,1.6715,0.7321453
150,-0.7768698,1.664993,0.7307863
151,-0.7833139,1.65586,0.730737
152,-0.7886158,1.65116,0.7331185
153,-0.7952383,1.643239,0.7363954
154,-0.801736,1.636559,0.742919
155,-0.8117477,1.626678,0.7502637
156,-0.8191553,1.619475,0.7551289
157,-0.8254882,1.613057,0.7566311
158,-0.8353039,1.603382,0.7594187
159,-0.8454918,1.595439,0.7608898
160,-0.8512418,1.587089,0.7622058
161,-0.8593962,1.579326,0.7640586
162,-0.863778,1.573601,0.7659822
163,-0.8693533,1.56478,0.7666259
164,-0.8743149,1.557248,0.7629838
165,-0.8797005,1.550731,0.7644725
166,-0.8836092,1.542325,0.7662005
167,-0.8887254,1.532143,0.769665
168,-0.8924917,1.5181,0.7738633
169,-0.8972327,1.50623,0.7821317
170,-0.8999768,1.495132,0.7867045
171,-0.9039019,1.479182,0.7829449
172,-0.906194,1.4669,0.7846317
173,-0.9100379,1.455522,0.7902651
174,-0.9148422,1.439751,0.7893066
175,-0.9177111,1.42346,0.7899716
176,-0.9192032,1.410775,0.7905529
177,-0.9201794,1.402996,0.7945659
178,-0.920867,1.396678,0.7984126
179,-0.9212533,1.390599,0.7995839
180,-0.9204584,1.381968,0.7814226
181,-0.9207661,1.376481,0.7839422
182,-0.9209347,1.370811,0.7847872
183,-0.9210314,1.365079,0.7849314
184,-0.9181809,1.358364,0.801564
185,-0.9135533,1.34797,0.8034794
186,-0.9084648,1.337078,0.8052645
187,-0.9031516,1.326023,0.8068252
188,-0.891737,1.312442,0.8033378
189,-0.8808777,1.300829,0.8055046
190,-0.8710297,1.292139,0.8210199
191,-0.8584155,1.285275,0.8329275
192,-0.8477502,1.280213,0.8428831
193,-0.8400617,1.274219,0.8537028
194,-0.8280933,1.268205,0.8632729
195,-0.8173616,1.262977,0.8694811
196,-0.8070247,1.258255,0.8755286
197,-0.7932843,1.25173,0.8877575
198,-0.782663,1.248493,0.8925977
199,-0.7690283,1.245034,0.9009767
200,-0.7544479,1.241525,0.9098787
201,-0.7402313,1.240663,0.9195344
202,-0.7224076,1.239705,0.9351759
203,-0.7129987,1.240865,0.9581831
204,-0.6995988,1.235426,0.9443204
205,-0.6919264,1.238073,0.9617703
206,-0.6757807,1.234462,0.9504499
207,-0.6640412,1.233833,0.9500656
208,-0.6656903,1.248789,1.015907
209,-0.6566187,1.250117,1.022502
210,-0.6283859,1.23575,0.9518626
211,-0.6173881,1.237566,0.9550254
212,-0.6183815,1.247507,0.9957261
213,-0.6098473,1.250638,0.9996455
214,-0.5823417,1.244773,0.9551249
215,-0.5649343,1.245713,0.9493432
216,-0.5529994,1.246981,0.9499745
217,-0.5431243,1.250927,0.9557118
218,-0.534002,1.252956,0.9506066
219,-0.5259073,1.253227,0.9432611
220,-0.5146589,1.254675,0.934231
221,-0.5049204,1.259042,0.9267976
222,-0.4909074,1.268036,0.9242435
223,-0.4837795,1.275033,0.9276266
224,-0.4722375,1.28352,0.9149907
225,-0.4559456,1.289962,0.8905087
226,-0.4438965,1.297273,0.8739662
227,-0.4368543,1.301858,0.8619804
228,-0.4262571,1.315536,0.8461523
229,-0.4158083,1.336715,0.8236771
230,-0.4107875,1.353123,0.8122263
231,-0.4091247,1.369978,0.8096759
232,-0.406054,1.381625,0.8007045
233,-0.3986491,1.394023,0.7763147
234,-0.3935362,1.407629,0.7508335
235,-0.3878493,1.417751,0.7271419
236,-0.3863338,1.429049,0.7194648
237,-0.3881642,1.440393,0.7084885
238,-0.3889612,1.451278,0.701036
239,-0.3915624,1.459466,0.6976178
240,-0.3943613,1.46975,0.6984522
241,-0.3959148,1.480773,0.6977909
242,-0.3985795,1.492382,0.695354
243,-0.4018766,1.500821,0.6934962
244,-0.4070004,1.51157,0.6939747
245,-0.4124781,1.519925,0.6962969
246,-0.4186525,1.530402,0.6979041
247,-0.426484,1.545765,0.7020369
