Index,PointerPosX,PointerPosY,PointerPosZ
0,-0.4869105,1.755549,0.6932244
1,-0.4865013,1.754852,0.6923914
2,-0.4862259,1.754213,0.6920192
3,-0.4860625,1.75379,0.691752
4,-0.4858457,1.753302,0.6913345
5,-0.4855492,1.752646,0.690825
6,-0.4853587,1.752525,0.6907785
7,-0.4851364,1.75229,0.6906853
8,-0.4849584,1.752627,0.6908307
9,-0.4848061,1.753572,0.69133
10,-0.4846146,1.754143,0.6915417
11,-0.4844924,1.755506,0.6921396
12,-0.4845575,1.757579,0.6936305
13,-0.4844587,1.758876,0.6941776
14,-0.4843222,1.75976,0.6943877
15,-0.4842867,1.76167,0.694989
16,-0.4846441,1.766683,0.6970336
17,-0.4847537,1.770519,0.698822
18,-0.4850352,1.772794,0.7008395
19,-0.4856697,1.775828,0.7042708
20,-0.4857856,1.777817,0.7053022
21,-0.4858564,1.77919,0.7060142
22,-0.4860522,1.781534,0.7072804
23,-0.4863535,1.78347,0.7085352
24,-0.4866718,1.787586,0.71052
25,-0.4867891,1.790115,0.7114179
26,-0.486854,1.793478,0.7120705
27,-0.486914,1.795647,0.7125669
28,-0.4868567,1.79875,0.7125783
29,-0.4866834,1.800818,0.7120311
30,-0.4860939,1.805911,0.7098279
31,-0.4847733,1.809055,0.7085567
32,-0.4835792,1.812841,0.7072418
33,-0.4828346,1.815232,0.7064538
34,-0.4820214,1.818502,0.7052798
35,-0.4815405,1.820641,0.7047234
36,-0.4808935,1.823751,0.7034826
37,-0.480312,1.827561,0.7023528
38,-0.4796893,1.831868,0.700851
39,-0.4792583,1.834544,0.699734
40,-0.4789624,1.836377,0.6989689
41,-0.4785645,1.839235,0.6978097
42,-0.4770103,1.845147,0.6973405
43,-0.4764463,1.848382,0.6983232
44,-0.4761493,1.850475,0.699244
45,-0.4759287,1.853463,0.7004297
46,-0.4756968,1.855461,0.7008686
47,-0.4754106,1.85842,0.701097
48,-0.4751773,1.860412,0.7010791
49,-0.4750096,1.861842,0.7010663
50,-0.4747275,1.864325,0.7006726
51,-0.4745202,1.866057,0.7003531
52,-0.4736679,1.867489,0.7001948
53,-0.4730352,1.868559,0.7000754
54,-0.4722531,1.870595,0.6997061
55,-0.4709454,1.872295,0.7001002
56,-0.469705,1.874806,0.7004294
57,-0.4689487,1.876477,0.7009664
58,-0.4672065,1.879354,0.7021422
59,-0.4657314,1.882784,0.7029068
60,-0.4646946,1.884987,0.702971
61,-0.4634957,1.888085,0.7021408
62,-0.4619364,1.890364,0.7025807
63,-0.4588851,1.895673,0.7035565
64,-0.4567792,1.900503,0.7040462
65,-0.4542544,1.903727,0.7042375
66,-0.451337,1.90955,0.7022569
67,-0.4475533,1.91756,0.7016025
68,-0.442666,1.926879,0.699317
69,-0.4407749,1.931137,0.6998398
70,-0.4377784,1.938065,0.7014468
71,-0.435874,1.941775,0.7009292
72,-0.4345952,1.94575,0.701422
73,-0.4339432,1.948154,0.7022376
74,-0.4331408,1.951441,0.7022424
75,-0.4322606,1.95541,0.7015271
76,-0.4314306,1.959824,0.700527
77,-0.4305189,1.964571,0.6987872
78,-0.4289905,1.969459,0.6989574
79,-0.4279768,1.974221,0.6995287
80,-0.4276956,1.976903,0.7010546
81,-0.4273564,1.982455,0.702652
82,-0.4267267,1.985802,0.7019377
83,-0.4259899,1.989866,0.7006147
84,-0.4252211,1.996678,0.6991739
85,-0.4239103,2.004924,0.7011757
86,-0.4239511,2.010864,0.7054634
87,-0.423258,2.01652,0.7057095
88,-0.4230559,2.019642,0.7065609
89,-0.4230347,2.023338,0.7078681
90,-0.4230484,2.025658,0.7087898
91,-0.4232081,2.028771,0.7102077
92,-0.4235059,2.030698,0.7118447
93,-0.4238793,2.031985,0.7135992
94,-0.4283439,2.036263,0.7306581
95,-0.4302844,2.038803,0.7381396
96,-0.4323794,2.043967,0.7461958
97,-0.4326677,2.047268,0.7474542
98,-0.4324667,2.051384,0.7468865
99,-0.4320092,2.055981,0.7453439
100,-0.431704,2.058808,0.7443082
101,-0.4312065,2.064641,0.742578
102,-0.4312553,2.06779,0.7428122
103,-0.4316968,2.071352,0.7444811
104,-0.4325657,2.077325,0.7477181
105,-0.4326382,2.080825,0.7480106
106,-0.4311676,2.088027,0.7426417
107,-0.4298871,2.094409,0.7379618
108,-0.4292524,2.09801,0.7356431
109,-0.4271964,2.105367,0.7281108
110,-0.424728,2.112451,0.7190609
111,-0.4246308,2.116461,0.7150373
112,-0.4234557,2.124001,0.7068789
113,-0.42217,2.128647,0.6999955
114,-0.4210992,2.13371,0.6942043
115,-0.4223493,2.138541,0.6928782
116,-0.4238129,2.143016,0.6937916
117,-0.4249172,2.147605,0.6944485
118,-0.4255139,2.150399,0.694602
119,-0.4260815,2.153941,0.6948421
120,-0.4305705,2.163222,0.6966848
121,-0.435811,2.175804,0.6980717
122,-0.441035,2.183109,0.7023997
123,-0.4440292,2.186321,0.7061958
124,-0.4463555,2.189905,0.7092085
125,-0.4475945,2.192227,0.7103739
126,-0.4482626,2.193938,0.710501
127,-0.4497566,2.197114,0.7096171
128,-0.4505307,2.199336,0.7082999
129,-0.4511667,2.202476,0.7066338
130,-0.4529552,2.206623,0.7051859
131,-0.4540338,2.209177,0.704237
132,-0.454911,2.210792,0.7041388
133,-0.4557928,2.213344,0.7040029
134,-0.4573231,2.215442,0.703665
135,-0.459923,2.218817,0.7029445
136,-0.4615853,2.220847,0.7027235
137,-0.4637685,2.224635,0.699944
138,-0.4655796,2.230379,0.6922159
139,-0.464198,2.235917,0.6780221
140,-0.4650381,2.239675,0.670064
141,-0.4659137,2.241828,0.6661723
142,-0.4680827,2.243525,0.664016
143,-0.4710526,2.246634,0.6606209
144,-0.4727137,2.248696,0.657876
145,-0.4737146,2.250231,0.6554527
146,-0.4785191,2.253569,0.6476645
147,-0.4830211,2.255885,0.6421425
148,-0.4857239,2.257076,0.6395426
149,-0.489504,2.259223,0.6376703
150,-0.4964479,2.260667,0.6383176
151,-0.500559,2.261096,0.6401756
152,-0.5050948,2.261468,0.6416585
153,-0.5078404,2.261772,0.6422808
154,-0.511668,2.26182,0.6438727
155,-0.5163623,2.261538,0.6465969
156,-0.5235351,2.261548,0.6480765
157,-0.5314975,2.262493,0.6452878
158,-0.5358104,2.262664,0.6451695
159,-0.5405114,2.262713,0.6454587
160,-0.5481446,2.262405,0.6472545
161,-0.5548041,2.261875,0.6498079
162,-0.560344,2.261984,0.6495361
163,-0.5632784,2.262363,0.6480794
164,-0.5665426,2.263165,0.6447923
165,-0.5686723,2.263595,0.6430144
166,-0.5717704,2.263965,0.6415238
167,-0.5756314,2.264205,0.6405771
168,-0.5797858,2.264592,0.6389804
169,-0.5838559,2.26539,0.6356368
170,-0.5860507,2.266201,0.6322007
171,-0.5888251,2.267325,0.6274762
172,-0.5948645,2.266758,0.6239247
173,-0.6032858,2.265724,0.6235456
174,-0.6106079,2.263021,0.6258736
175,-0.6142132,2.261983,0.6253531
176,-0.6185306,2.259987,0.6242366
177,-0.6210228,2.258907,0.6231136
178,-0.6242542,2.257984,0.6219301
179,-0.6280991,2.257202,0.6209559
180,-0.6306232,2.256566,0.6210008
181,-0.6327584,2.255026,0.6216972
182,-0.6343383,2.253844,0.6226904
183,-0.6358632,2.252489,0.6254773
184,-0.6371025,2.251367,0.6279948
185,-0.6390701,2.2504,0.6292963
186,-0.6424156,2.248188,0.6310995
187,-0.6450653,2.245394,0.6327391
188,-0.6467565,2.243627,0.6335659
189,-0.6479656,2.242354,0.6342015
190,-0.6505675,2.23965,0.635551
191,-0.6530437,2.235934,0.6386533
192,-0.6561869,2.232777,0.6422298
193,-0.6596658,2.226632,0.6481063
194,-0.661924,2.221322,0.6508064
195,-0.6641734,2.215139,0.6447756
196,-0.6681916,2.208144,0.6472924
197,-0.6710127,2.202016,0.6503944
198,-0.6818261,2.173289,0.6656201
199,-0.6898693,2.150091,0.678278
200,-0.6933644,2.133404,0.6822777
201,-0.694823,2.121689,0.6821332
202,-0.6918317,2.095727,0.6861989
203,-0.6779374,2.059569,0.6681762
204,-0.6742131,2.042237,0.6650453
205,-0.6690044,2.025215,0.6701403
206,-0.6675162,2.012463,0.6791227
207,-0.6664432,2.004535,0.6820545
208,-0.6639526,1.995229,0.6840014
209,-0.6619097,1.987337,0.6909451
210,-0.659772,1.97892,0.692261
211,-0.6560979,1.969753,0.6905003
212,-0.6535509,1.963419,0.6868343
213,-0.6505925,1.954664,0.6879301
214,-0.6487138,1.948203,0.6878033
215,-0.6460491,1.942222,0.6878989
216,-0.6451235,1.933803,0.6948509
217,-0.6447411,1.927109,0.7003086
218,-0.644139,1.918834,0.7030985
219,-0.6434551,1.912474,0.7030852
220,-0.6425244,1.904481,0.700954
221,-0.6427277,1.897776,0.7040818
222,-0.6426285,1.892029,0.7048709
223,-0.6425335,1.88668,0.7053018
224,-0.6427341,1.878942,0.7072988
225,-0.6425065,1.872803,0.7065573
226,-0.6417701,1.867495,0.7027593
227,-0.6403382,1.857387,0.6950116
228,-0.6391741,1.850423,0.6886177
229,-0.6383983,1.841905,0.6843798
230,-0.6391281,1.832625,0.6794081
231,-0.6409829,1.812909,0.6684783
232,-0.6411201,1.806321,0.6619101
233,-0.6421576,1.800422,0.6548052
234,-0.643038,1.792601,0.6395106
235,-0.6478119,1.78007,0.6396811
236,-0.6543812,1.771448,0.6543944
237,-0.660201,1.764724,0.6748824
238,-0.6622828,1.761237,0.6795168
239,-0.6660314,1.756801,0.6878235
240,-0.668758,1.752348,0.6936314
241,-0.6724939,1.747401,0.6998429
242,-0.6764597,1.742254,0.7031121
243,-0.6807799,1.737052,0.7055404
244,-0.6853561,1.731858,0.7075462
245,-0.6902579,1.726701,0.7103186
246,-0.6954493,1.721586,0.7141225
247,-0.7032107,1.71592,0.7204838
248,-0.7128741,1.708005,0.7262599
249,-0.7200848,1.702059,0.7314553
250,-0.7236941,1.699127,0.7343774
251,-0.7257745,1.697333,0.7352862
252,-0.7308033,1.69389,0.7360477
253,-0.7342402,1.690491,0.7376335
254,-0.7409598,1.683783,0.7390501
255,-0.745747,1.680006,0.7377195
256,-0.7505766,1.675842,0.7361352
257,-0.7615081,1.665582,0.7342463
258,-0.7682003,1.658884,0.7310174
259,-0.7837605,1.646329,0.7337127
260,-0.7891104,1.642071,0.7350821
261,-0.7945578,1.637689,0.7380922
262,-0.8001906,1.633293,0.7435193
263,-0.8056627,1.628806,0.7481356
264,-0.813722,1.621491,0.7513757
265,-0.8180605,1.616353,0.754128
266,-0.8251687,1.608449,0.7559786
267,-0.8308845,1.602345,0.7576134
268,-0.836731,1.594723,0.7594688
269,-0.8447359,1.58568,0.762758
270,-0.8505682,1.579126,0.7635288
271,-0.8570798,1.568695,0.7654841
272,-0.8622227,1.561613,0.7677343
273,-0.8671823,1.55303,0.7651629
274,-0.8699966,1.546946,0.7643595
275,-0.8732958,1.541211,0.7631609
276,-0.8779707,1.533868,0.7678132
277,-0.8807514,1.528315,0.7711892
278,-0.88304,1.521133,0.7749872
279,-0.884259,1.51751,0.7775764
280,-0.8851863,1.513459,0.7789593
281,-0.885904,1.509145,0.7798934
282,-0.8863554,1.506559,0.7806966
283,-0.8872586,1.499096,0.7858706
284,-0.8878929,1.493283,0.7901199
285,-0.8882521,1.487988,0.7919877
286,-0.8885336,1.474676,0.7924318
287,-0.888783,1.469391,0.7944832
288,-0.8889765,1.462033,0.7959628
289,-0.889123,1.456124,0.7972307
290,-0.8879162,1.450593,0.797066
291,-0.8870003,1.44329,0.7983296
292,-0.8860164,1.428624,0.797842
293,-0.8837718,1.419684,0.7938356
294,-0.8810774,1.410989,0.7976394
295,-0.8779132,1.402368,0.8037996
296,-0.876353,1.398203,0.8053408
297,-0.8752404,1.394073,0.8072541
298,-0.8723049,1.384538,0.8077695
299,-0.8692597,1.377721,0.8092113
300,-0.8675047,1.372474,0.8116734
301,-0.8644037,1.364821,0.8121169
302,-0.8627576,1.360814,0.8111053
303,-0.8594316,1.353483,0.806504
304,-0.8565415,1.349573,0.8062334
305,-0.8524277,1.343095,0.8060248
306,-0.8503701,1.339868,0.8065434
307,-0.8474016,1.335887,0.8070974
308,-0.8436385,1.331187,0.8059371
309,-0.8340206,1.320658,0.8061771
310,-0.8301104,1.315292,0.8108842
311,-0.8243482,1.310068,0.8159106
312,-0.8199962,1.306597,0.825737
313,-0.8158404,1.30312,0.8335078
314,-0.8120696,1.300934,0.8381431
315,-0.8074605,1.296383,0.8428669
316,-0.8016413,1.293434,0.8472137
317,-0.7960615,1.288678,0.8522673
318,-0.7915812,1.285877,0.8548155
319,-0.7855942,1.283202,0.8628201
320,-0.7802347,1.27987,0.8666532
321,-0.773199,1.275945,0.8702984
322,-0.7654155,1.272002,0.8745317
323,-0.7575554,1.268521,0.8808579
324,-0.7518608,1.266425,0.8832579
325,-0.7444624,1.264433,0.8832295
326,-0.7384319,1.262869,0.8816257
327,-0.7282636,1.261683,0.8814054
328,-0.7211601,1.259613,0.881094
329,-0.7129571,1.257932,0.8801398
330,-0.7053299,1.256941,0.8875537
331,-0.6995198,1.256114,0.8905058
332,-0.6873317,1.256161,0.8974776
333,-0.6822788,1.255956,0.8992438
334,-0.6773198,1.255517,0.8991046
335,-0.6644955,1.254654,0.8972921
336,-0.6545608,1.25471,0.8987441
337,-0.6472872,1.254099,0.8965795
338,-0.6385773,1.254786,0.8936472
339,-0.6324375,1.255571,0.8936038
340,-0.6263902,1.25677,0.8909049
341,-0.6181289,1.258914,0.8872437
342,-0.6139705,1.259944,0.8852167
