Index,PointerPosX,PointerPosY,PointerPosZ
0,-0.8484393,2.169705,0.6884494
1,-0.8476132,2.16131,0.6944273
2,-0.847201,2.156536,0.6982608
3,-0.8465382,2.15068,0.7080197
4,-0.8457701,2.145373,0.7128077
5,-0.8432305,2.136352,0.7172151
6,-0.841488,2.129606,0.7181387
7,-0.8402001,2.123452,0.7184949
8,-0.8390566,2.115396,0.7180338
9,-0.8366516,2.108717,0.7158699
10,-0.8325101,2.097526,0.7120457
11,-0.8299475,2.08746,0.7090468
12,-0.8266537,2.080111,0.7051706
13,-0.8249559,2.073596,0.7063451
14,-0.8231872,2.062631,0.705544
15,-0.8217556,2.052722,0.702069
16,-0.8210244,2.042432,0.7022314
17,-0.8206182,2.032199,0.7032204
18,-0.8205823,2.024596,0.7058768
19,-0.820731,2.017992,0.7094631
20,-0.8205018,2.006992,0.7092578
21,-0.8202232,1.990383,0.7077603
22,-0.8184069,1.966814,0.6873722
23,-0.8180759,1.951722,0.6866517
24,-0.8180016,1.943022,0.6871362
25,-0.8180656,1.93855,0.6884027
26,-0.8181103,1.933856,0.6893494
27,-0.8180818,1.92909,0.6894443
28,-0.8178438,1.924451,0.6873302
29,-0.8178052,1.921569,0.6871159
30,-0.8176941,1.917987,0.6861546
31,-0.8175538,1.915759,0.684835
32,-0.8176287,1.912424,0.6856947
33,-0.8177677,1.910158,0.6871676
34,-0.8181752,1.904665,0.6913733
35,-0.8182876,1.901553,0.6925611
36,-0.8184504,1.897665,0.6942544
37,-0.8187282,1.893204,0.6971002
38,-0.8190985,1.888383,0.7008791
39,-0.8191352,1.883661,0.7012758
40,-0.8191996,1.880787,0.7019415
41,-0.8195445,1.874781,0.7054458
42,-0.8199041,1.869175,0.7090971
43,-0.8202362,1.858536,0.7124693
44,-0.8197569,1.851598,0.707623
45,-0.8218991,1.839647,0.7114894
46,-0.8229066,1.831982,0.7123132
47,-0.8245404,1.827798,0.7122157
48,-0.8287371,1.811879,0.7110572
49,-0.831421,1.796973,0.7139978
50,-0.8341163,1.788299,0.713681
51,-0.8354134,1.784056,0.7132745
52,-0.8383646,1.776932,0.7154803
53,-0.8398749,1.773222,0.7163055
54,-0.8412793,1.764402,0.7136528
55,-0.8421431,1.757767,0.7123713
56,-0.8451406,1.749114,0.7197921
57,-0.8469175,1.742602,0.7240958
58,-0.8482783,1.736932,0.728868
59,-0.8493404,1.731669,0.7333283
60,-0.8514036,1.726399,0.7368875
61,-0.8537883,1.723034,0.7391546
62,-0.8556265,1.719302,0.7404876
63,-0.8591857,1.710166,0.7398615
64,-0.8609194,1.70583,0.7401342
65,-0.8619847,1.703235,0.7405953
66,-0.8642037,1.699569,0.7419701
67,-0.8672981,1.695206,0.7427814
68,-0.8707916,1.690452,0.7403486
69,-0.8726299,1.687771,0.7374163
70,-0.8756446,1.684091,0.736238
71,-0.8779721,1.680309,0.7369936
72,-0.8812312,1.675874,0.7384005
73,-0.8877401,1.668368,0.7414038
74,-0.9003158,1.652934,0.7465992
75,-0.9070413,1.644768,0.7459846
76,-0.9137515,1.633378,0.7458134
77,-0.9224879,1.619831,0.74947
78,-0.9311246,1.608614,0.7522876
79,-0.9357921,1.599558,0.7561872
80,-0.9402878,1.589927,0.7532053
81,-0.9445391,1.582998,0.7546821
82,-0.949283,1.574629,0.7553937
83,-0.9519829,1.568587,0.7562699
84,-0.9550358,1.562605,0.7517712
85,-0.9573724,1.554956,0.7469757
86,-0.9603457,1.548523,0.7445993
87,-0.96242,1.543344,0.746736
88,-0.9642376,1.536312,0.7506633
89,-0.9654384,1.530649,0.7543731
90,-0.9660614,1.527397,0.7551706
91,-0.9667238,1.521428,0.7562971
92,-0.9658168,1.513592,0.7573347
93,-0.9638725,1.507164,0.7577772
94,-0.9611917,1.501355,0.7584128
95,-0.95786,1.494488,0.7695131
96,-0.9522572,1.487647,0.7709799
97,-0.949487,1.484215,0.7707496
98,-0.944839,1.475671,0.770611
99,-0.9227368,1.458063,0.7876303
100,-0.899833,1.439724,0.7946472
101,-0.8740581,1.425791,0.7925284
102,-0.8615682,1.419346,0.793601
103,-0.8479187,1.413017,0.790446
104,-0.8224552,1.400957,0.7911849
105,-0.7995141,1.393361,0.7922218
106,-0.7866635,1.388354,0.7913172
107,-0.768749,1.380154,0.7878881
108,-0.7416759,1.373472,0.7753081
109,-0.7224157,1.368191,0.7845471
110,-0.6969037,1.363103,0.7927177
111,-0.6781071,1.35949,0.8008018
112,-0.6605928,1.35622,0.8096571
113,-0.6490367,1.354406,0.8112016
114,-0.638927,1.353251,0.8115487
115,-0.6294762,1.352636,0.8125405
116,-0.6196958,1.35185,0.8108368
117,-0.610806,1.349804,0.8000546
118,-0.6039498,1.35002,0.7948141
119,-0.5978527,1.350087,0.7906508
120,-0.5918375,1.351242,0.786725
121,-0.585709,1.35317,0.7824116
122,-0.5763747,1.355542,0.7737074
123,-0.5686339,1.356254,0.7571065
124,-0.5629362,1.359424,0.759614
125,-0.5494437,1.370048,0.756433
126,-0.5309823,1.390851,0.7592039
127,-0.5273401,1.3999,0.7684238
128,-0.512928,1.421744,0.763283
129,-0.5053209,1.430489,0.757617
130,-0.4959084,1.439703,0.751097
131,-0.4867744,1.450908,0.7424972
132,-0.4792706,1.457629,0.7330019
133,-0.472305,1.468695,0.7285295
134,-0.4589105,1.475812,0.6964257
135,-0.4564593,1.482858,0.6976609
136,-0.4547958,1.497583,0.7014766
137,-0.4545373,1.512528,0.706681
138,-0.454423,1.52738,0.7099912
139,-0.4537234,1.535741,0.7090645
140,-0.4515858,1.547502,0.7022543
141,-0.4502207,1.552545,0.6976144
142,-0.4473125,1.562341,0.6870282
143,-0.4458573,1.572166,0.6818287
144,-0.4441814,1.579029,0.6756001
145,-0.4433782,1.587587,0.6726854
146,-0.4417545,1.61483,0.6566679
147,-0.4403965,1.628488,0.647861
148,-0.4388589,1.639663,0.6398892
149,-0.43775,1.647223,0.6344876
150,-0.4413808,1.666662,0.6387887
151,-0.4453412,1.682922,0.6491828
152,-0.4522832,1.705904,0.6728771
153,-0.456043,1.719064,0.6861711
154,-0.4571322,1.736871,0.6894147
155,-0.4635513,1.755915,0.7054214
156,-0.4646445,1.765284,0.7060018
157,-0.4687864,1.781379,0.7110996
158,-0.471347,1.789933,0.7162483
