Index,PointerPosX,PointerPosY,PointerPosZ
0,-0.4275038,1.653023,0.6343064
1,-0.4533367,1.694763,0.6606636
2,-0.4707058,1.736859,0.6829696
3,-0.4791684,1.782779,0.6953244
4,-0.4803046,1.832047,0.6956072
5,-0.4755535,1.881411,0.692724
6,-0.4637331,1.932694,0.6961308
7,-0.4488515,1.991337,0.7089014
8,-0.4384301,2.055897,0.7198958
9,-0.4314367,2.113118,0.7099533
10,-0.4321939,2.160484,0.6992564
11,-0.4409122,2.201078,0.6913218
12,-0.4548895,2.232263,0.6749227
13,-0.4803934,2.245332,0.6572411
14,-0.520733,2.235798,0.6548493
15,-0.5625879,2.216677,0.6633492
16,-0.6030041,2.191422,0.6712639
17,-0.6406294,2.159927,0.6759408
18,-0.6719792,2.124207,0.67904
19,-0.6916438,2.080844,0.6803079
20,-0.7005049,2.032608,0.6764262
21,-0.7035773,1.982845,0.674578
22,-0.7050554,1.932828,0.6779227
23,-0.7048412,1.880708,0.6745086
24,-0.7047185,1.829503,0.6705174
25,-0.7085972,1.783698,0.679786
26,-0.7201277,1.741902,0.7012551
27,-0.740305,1.702651,0.7214279
28,-0.7667693,1.662003,0.7338595
29,-0.7952517,1.619933,0.7464755
30,-0.8235995,1.577416,0.7592294
31,-0.8544466,1.535277,0.7715006
32,-0.8860608,1.49255,0.7825444
33,-0.9112457,1.449145,0.7822983
34,-0.9268719,1.404374,0.7779675
35,-0.9287146,1.360843,0.784811
36,-0.9121283,1.32475,0.8013337
37,-0.8836497,1.296667,0.8248086
38,-0.8503169,1.273799,0.8519278
39,-0.8137374,1.256093,0.8805478
40,-0.7723517,1.244784,0.9085093
41,-0.7301018,1.240827,0.9347248
42,-0.6941223,1.242897,0.9585886
43,-0.6625172,1.246459,0.9717286
44,-0.6264434,1.246196,0.9517322
45,-0.5844491,1.252051,0.9284801
46,-0.5449296,1.26727,0.8991094
47,-0.5103121,1.293273,0.862617
48,-0.4818041,1.324289,0.8200915
49,-0.4608419,1.360024,0.7755425
50,-0.4458686,1.400163,0.7329533
51,-0.4383008,1.444952,0.7083771
52,-0.4368483,1.494543,0.7009337
53,-0.4357664,1.543233,0.6911874
54,-0.4307116,1.585978,0.6727448
55,-0.4222019,1.620278,0.654624
56,-0.4135043,1.644656,0.6406319
