Index,PointerPosX,PointerPosY,PointerPosZ
0,-0.4334881,1.706713,0.678906
1,-0.462662,1.741334,0.6860609
2,-0.4832666,1.778971,0.692533
3,-0.4874522,1.821642,0.6947832
4,-0.4818746,1.86855,0.6935196
5,-0.4744365,1.917892,0.6939027
6,-0.4681336,1.965729,0.702198
7,-0.4644756,2.010519,0.7149081
8,-0.4624094,2.053821,0.724473
9,-0.4595943,2.097628,0.7173171
10,-0.4605331,2.141933,0.7029884
11,-0.4709473,2.185798,0.6906886
12,-0.4862585,2.223789,0.6704473
13,-0.5075075,2.255783,0.6528559
14,-0.5374048,2.281265,0.6429634
15,-0.5718587,2.295426,0.6289883
16,-0.6117842,2.288815,0.6225929
17,-0.6485117,2.262185,0.6268418
18,-0.6780028,2.224696,0.6404321
19,-0.6976953,2.183053,0.6597252
20,-0.7066741,2.137573,0.6777236
21,-0.7062427,2.090666,0.6849153
22,-0.6978927,2.043027,0.6822777
23,-0.6870421,1.993834,0.6828139
24,-0.6795595,1.943063,0.6873684
25,-0.6777024,1.893636,0.6844118
26,-0.6851722,1.846264,0.6760187
27,-0.7022972,1.801089,0.6759617
28,-0.7262733,1.75722,0.6957798
29,-0.7532482,1.70776,0.7163968
30,-0.7792387,1.65247,0.7331176
31,-0.8011609,1.598314,0.7490826
32,-0.8218703,1.546448,0.762948
33,-0.8429165,1.496547,0.7752123
34,-0.8626169,1.449695,0.7869499
35,-0.882369,1.405067,0.7976708
36,-0.9042224,1.362574,0.8013985
37,-0.9257694,1.323944,0.8054318
38,-0.9411077,1.290015,0.8247285
39,-0.9415646,1.258131,0.8530052
40,-0.9255014,1.235749,0.8873689
41,-0.8972999,1.224781,0.9203925
42,-0.8534641,1.217632,0.9394751
43,-0.803053,1.216945,0.9470315
44,-0.7539976,1.22411,0.9469972
45,-0.7081437,1.236742,0.9341831
46,-0.6651649,1.250492,0.9091163
47,-0.6241007,1.26582,0.8850951
48,-0.5858968,1.285232,0.8622525
49,-0.5515897,1.30899,0.8304067
50,-0.5223409,1.338057,0.7926884
51,-0.5024065,1.370799,0.7607217
52,-0.4916349,1.411966,0.748317
53,-0.4863284,1.45522,0.7382164
54,-0.4854459,1.49757,0.7261286
55,-0.4817401,1.540942,0.7017169
56,-0.4766064,1.585983,0.6767647
57,-0.4722655,1.630776,0.6631374
58,-0.4671969,1.672796,0.6688118
59,-0.4563806,1.702974,0.6799226
60,-0.4451692,1.719512,0.6892915
