Index,PointerPosX,PointerPosY,PointerPosZ
0,-0.9741768,2.213491,0.6225922
1,-0.963629,2.167843,0.6454022
2,-0.9539124,2.120878,0.6554279
3,-0.9537992,2.072722,0.6579752
4,-0.9666318,2.026739,0.6593375
5,-0.9871415,1.985954,0.6671031
6,-1.007497,1.949248,0.6861823
7,-1.027983,1.910897,0.7022471
8,-1.048432,1.870599,0.7117221
9,-1.06602,1.828662,0.7231691
10,-1.078488,1.785131,0.7292869
11,-1.089161,1.742382,0.7308755
12,-1.105597,1.700629,0.7346673
13,-1.13032,1.662201,0.7421041
14,-1.156235,1.62543,0.7537823
15,-1.180485,1.585112,0.7613916
16,-1.200372,1.541978,0.7707319
17,-1.214757,1.498816,0.7871671
18,-1.224014,1.456318,0.80656
19,-1.230186,1.410696,0.8209083
20,-1.232721,1.362897,0.831727
21,-1.228203,1.314242,0.8498726
22,-1.216462,1.269004,0.8814092
23,-1.202207,1.232464,0.9133291
24,-1.188516,1.203828,0.9438102
25,-1.177041,1.179551,0.9713728
