Index,PointerPosX,PointerPosY,PointerPosZ
0,-0.467032,1.778583,0.7111933
1,-0.4838152,1.814715,0.7003741
2,-0.4928586,1.853835,0.6887825
3,-0.4870263,1.895663,0.6873701
4,-0.4736575,1.937432,0.6948962
5,-0.4637088,1.979512,0.7058353
6,-0.4610431,2.021434,0.7191129
7,-0.4608442,2.065261,0.7246113
8,-0.4604061,2.108775,0.7144735
9,-0.4650004,2.150466,0.7009616
10,-0.4769764,2.189137,0.6900053
11,-0.4935057,2.222003,0.669615
12,-0.5211272,2.243113,0.6528759
13,-0.5633671,2.247737,0.6475365
14,-0.6133582,2.240841,0.644439
15,-0.6630246,2.225083,0.6448607
16,-0.6950767,2.199156,0.6545348
17,-0.7051615,2.162962,0.6684909
18,-0.7026321,2.121667,0.6803215
19,-0.6926739,2.077887,0.6793809
20,-0.6820655,2.033859,0.677599
21,-0.6732857,1.989053,0.6861711
22,-0.6642021,1.943107,0.6953351
23,-0.6547178,1.89823,0.69508
24,-0.6487499,1.85457,0.6836498
25,-0.6462179,1.813425,0.668632
26,-0.649502,1.778573,0.667681
27,-0.6598591,1.746689,0.6903887
28,-0.6749918,1.710639,0.716588
29,-0.6913542,1.670468,0.7357221
30,-0.7033203,1.626065,0.7451081
31,-0.7086792,1.582146,0.7496829
32,-0.7125477,1.539411,0.751874
33,-0.7192506,1.496271,0.7521369
34,-0.7296146,1.453622,0.7602081
35,-0.7380854,1.412376,0.773448
36,-0.7412721,1.373629,0.788317
37,-0.7357903,1.34025,0.8121703
38,-0.7126428,1.313837,0.8343341
39,-0.6734128,1.29582,0.8467064
40,-0.6279114,1.285795,0.8555617
41,-0.5821756,1.282541,0.865416
42,-0.5356507,1.28409,0.8707364
43,-0.4889837,1.291809,0.8697119
44,-0.4460169,1.307235,0.8576968
45,-0.4093003,1.330242,0.8386254
46,-0.3816516,1.35808,0.8147483
47,-0.3658499,1.38713,0.7842171
48,-0.3596828,1.4166,0.7487397
49,-0.3608999,1.450318,0.7155814
50,-0.3668878,1.489332,0.6918325
51,-0.3757734,1.531371,0.6807604
52,-0.3811969,1.573678,0.6722527
53,-0.3802325,1.614517,0.6570394
54,-0.3801669,1.655061,0.6506662
55,-0.386957,1.690399,0.6605453
56,-0.40257,1.719974,0.6785011
57,-0.4264868,1.743355,0.6987209
58,-0.4513639,1.76098,0.7062213
59,-0.4698911,1.772996,0.7017078
